project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/test/java/org/apache/nifi/authorization/ShellUserGroupProviderIT.java,ShellUserGroupProviderIT,45,371,setupOnce,96,116,"void setupOnce()"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/NssShellCommands.java,NssShellCommands,24,86,getGroupMembers,43,44,"String getGroupMembers(String)"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/OsxShellCommands.java,OsxShellCommands,24,78,getGroupMembers,45,46,"String getGroupMembers(String)"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,getCommandsProvider,390,391,"ShellCommandsProvider getCommandsProvider()"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,getUserByIdentity,131,148,"User getUserByIdentity(String)"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,getGroup,173,190,"Group getGroup(String)"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,onConfigured,248,294,"void onConfigured(AuthorizerConfigurationContext)"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,refreshUsersAndGroups,467,522,"void refreshUsersAndGroups()"
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51,716,preDestruction,377,386,"void preDestruction()"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AbstractSendMessageProcessor.java,AbstractSendMessageProcessor,56,329,msgCheck,165,232,"RemotingCommand msgCheck(ChannelHandlerContext,SendMessageRequestHeader,RemotingCommand)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138,1597,updateAndCreateTopic,246,282,"RemotingCommand updateAndCreateTopic(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138,1597,updateGlobalWhiteAddrsConfig,379,409,"RemotingCommand updateGlobalWhiteAddrsConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138,1597,updateAndCreateAccessConfig,302,341,"RemotingCommand updateAndCreateAccessConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/topic/TopicConfigManager.java,TopicConfigManager,43,480,getSystemTopic,151,152,"Set getSystemTopic()"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32,109,regularExpressionMatcher,72,77,"boolean regularExpressionMatcher(String,Pattern)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32,109,checkMessage,83,102,"void checkMessage(Message,DefaultMQProducer)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32,109,checkTopic,109,127,"void checkTopic(String)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/impl/MQAdminImpl.java,MQAdminImpl,59,286,createTopic,81,131,"void createTopic(String,String,int,int)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/impl/MQClientAPIImpl.java,MQClientAPIImpl,167,2250,createPlainAccessConfig,298,324,"void createPlainAccessConfig(String,PlainAccessConfig,long)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,common/src/main/java/org/apache/rocketmq/common/UtilAll.java,UtilAll,49,598,String2List,598,604,"List String2List(String,String)"
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,common/src/main/java/org/apache/rocketmq/common/UtilAll.java,UtilAll,49,598,List2String,583,595,"String List2String(List,String)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,194,2648,updateBrokerConfig,766,802,"RemotingCommand updateBrokerConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,broker/src/test/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessorTest.java,AdminBrokerProcessorTest,92,595,testGetMinOffset,310,319,"void testGetMinOffset()"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,controller/src/main/java/org/apache/rocketmq/controller/processor/ControllerRequestProcessor.java,ControllerRequestProcessor,64,273,handleGetControllerConfig,252,269,"RemotingCommand handleGetControllerConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,controller/src/main/java/org/apache/rocketmq/controller/processor/ControllerRequestProcessor.java,ControllerRequestProcessor,64,273,handleUpdateControllerConfig,217,249,"RemotingCommand handleUpdateControllerConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70,658,getConfig,638,655,"RemotingCommand getConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70,658,updateConfig,603,635,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/RequestProcessorTest.java,RequestProcessorTest,57,561,init,73,92,"void init()"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,67,592,getConfig,592,609,"RemotingCommand getConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,67,592,updateConfig,557,589,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessorTest.java,DefaultRequestProcessorTest,53,406,testProcessRequest_RegisterBrokerWithFilterServer,188,212,"void testProcessRequest_RegisterBrokerWithFilterServer()"
apache__rocketmq_CVE-2023-37582_4.9.6,CVE-2023-37582,apache,rocketmq,fb1c67d536c95ec7bd5904e61b9d97c4c2ee5a3d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70,664,updateConfig,603,641,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)"
apache__rocketmq_CVE-2023-37582_4.9.6,CVE-2023-37582,apache,rocketmq,fb1c67d536c95ec7bd5904e61b9d97c4c2ee5a3d,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/RequestProcessorTest.java,RequestProcessorTest,60,600,testProcessRequest_UpdateConfigPath,184,217,"void testProcessRequest_UpdateConfigPath()"
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45,131,setBlockSemicolon,115,116,"void setBlockSemicolon(boolean)"
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45,131,containsSemicolon,79,83,"boolean containsSemicolon(String)"
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45,131,onAccessDenied,74,76,"boolean onAccessDenied(ServletRequest,ServletResponse)"
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45,131,isValid,66,70,"boolean isValid(String)"
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50,189,isNormalized,142,158,"boolean isNormalized(String)"
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50,189,isAccessAllowed,69,77,"boolean isAccessAllowed(ServletRequest,ServletResponse,Object)"
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50,189,isValid,80,85,"boolean isValid(String)"
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50,189,containsSemicolon,94,98,"boolean containsSemicolon(String)"
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingScriptResolverImpl.java,SlingScriptResolverImpl,47,64,findScript,64,102,"SlingScript findScript(ResourceResolver,String)"
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingServletResolver.java,SlingServletResolver,97,808,isPathAllowed,745,777,"boolean isPathAllowed(String,String)"
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingServletResolver.java,SlingServletResolver,97,808,resolveServletInternal,449,495,"Servlet resolveServletInternal(SlingHttpServletRequest,Resource,String,ResourceResolver)"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50,455,getValidDimension,120,134,"String getValidDimension(String,String)"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50,455,activate,,,""
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50,455,encodeForJSString,,,""
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,handleEvent,84,88,"void handleEvent(Event)"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,getFilterRule,163,170,"XSSFilterRule getFilterRule(ProtectionContext)"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,updateDefaultHandler,114,154,"void updateDefaultHandler()"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidJSToken,396,423,"void testGetValidJSToken()"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidDimension,344,369,"void testGetValidDimension()"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidHref,219,280,"void testGetValidHref()"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testFilterHTML,184,214,"void testFilterHTML()"
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testEncodeForCSSString,428,443,"void testEncodeForCSSString()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50,455,getValidDimension,120,134,"String getValidDimension(String,String)"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,updateDefaultHandler,114,154,"void updateDefaultHandler()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,handleEvent,84,88,"void handleEvent(Event)"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53,244,getFilterRule,163,170,"XSSFilterRule getFilterRule(ProtectionContext)"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testFilterHTML,184,214,"void testFilterHTML()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidHref,219,280,"void testGetValidHref()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidDimension,344,369,"void testGetValidDimension()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testEncodeForCSSString,428,443,"void testEncodeForCSSString()"
apache__sling-org-apache-sling-xss_CVE-2016-6798_1.0.8,CVE-2016-6798,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/test/java/org/apache/sling/xss/impl/XSSAPIImplTest.java,XSSAPIImplTest,43,616,testGetValidJSToken,396,423,"void testGetValidJSToken()"
apache__struts_CVE-2020-17530_2.5.25,CVE-2020-17530,apache,struts,45667346629455f7ea125bff36bf9b763b7e8463,core/src/main/java/com/opensymphony/xwork2/interceptor/StaticParametersInterceptor.java,StaticParametersInterceptor,88,227,addParametersToContext,227,246,"void addParametersToContext(ActionContext,Map)"
apache__struts_CVE-2020-17530_2.5.25,CVE-2020-17530,apache,struts,45667346629455f7ea125bff36bf9b763b7e8463,core/src/main/java/org/apache/struts2/dispatcher/HttpParameters.java,Builder,159,207,build,187,198,"HttpParameters build()"
apache__tika_CVE-2018-11762_1.18,CVE-2018-11762,apache,tika,5c78eb78893fa077a4e58be4484eab4717667d52,tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,FileEmbeddedDocumentExtractor,1037,1153,getOutputFile,1101,1134,"File getOutputFile(String,Metadata,MediaType)"
apache__tika_CVE-2018-11762_1.18,CVE-2018-11762,apache,tika,5c78eb78893fa077a4e58be4484eab4717667d52,tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java,TikaCLITest,48,559,testConfigSerializationCustomStatic,550,555,"void testConfigSerializationCustomStatic()"
apache__tika_CVE-2018-11762_1.18,CVE-2018-11762,apache,tika,a09d853dbed712f644e274b497cce254f3189d57,tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,TikaCLI,117,1249,process,359,489,"void process(String)"
apache__tika_CVE-2018-11762_1.18,CVE-2018-11762,apache,tika,a09d853dbed712f644e274b497cce254f3189d57,tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,FileEmbeddedDocumentExtractor,1030,1102,parseEmbedded,1040,1098,"void parseEmbedded(InputStream,ContentHandler,Metadata,boolean)"
apache__tika_CVE-2018-11762_1.18,CVE-2018-11762,apache,tika,a09d853dbed712f644e274b497cce254f3189d57,tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,NoDocumentXMPMetaHandler,1220,1232,endDocument,1232,1244,"void endDocument()"
